active_count,active_sensors,score,meets_thresholds,r2_temperature,r2_humidity
3,"[3, 10, 13]",0.9105784836668305,True,0.8833530996818166,0.9378038676518443
3,"[3, 8, 13]",0.910065746994511,True,0.8784397419200736,0.9416917520689485
3,"[4, 10, 13]",0.9098941314290716,True,0.8807342012427914,0.9390540616153518
3,"[6, 10, 13]",0.9098649572154889,True,0.8791147912265607,0.9406151232044171
3,"[2, 3, 6]",0.9098034913120938,True,0.8792270041496977,0.9403799784744898
3,"[3, 11, 13]",0.9096507638356696,True,0.8791143036344555,0.9401872240368836
3,"[4, 12, 13]",0.9095443803283865,True,0.8801672315430683,0.9389215291137046
3,"[3, 9, 13]",0.9093157661765339,True,0.8765588355150483,0.9420726968380193
3,"[9, 11, 13]",0.9092691306229546,True,0.8756803667756975,0.9428578944702117
3,"[6, 12, 13]",0.909169609668453,True,0.8725547794531927,0.9457844398837131
3,"[1, 3, 12]",0.9090695827865023,True,0.8777736408059839,0.9403655247670206
3,"[2, 11, 13]",0.9089078887476396,True,0.8763889369574055,0.9414268405378738
3,"[2, 9, 13]",0.9083059731207428,True,0.8754137197802029,0.9411982264612827
3,"[1, 2, 13]",0.9081078632585435,True,0.8751381102522884,0.9410776162647987
3,"[1, 4, 6]",0.9077303443649543,True,0.8731966479418296,0.942264040788079
3,"[2, 4, 13]",0.9065184354712132,True,0.8701784021261084,0.9428584688163182
3,"[4, 9, 11]",0.9057077757628134,True,0.868833621626129,0.9425819298994977
3,"[4, 7, 11]",0.9051351380623638,True,0.8717264477381234,0.9385438283866042
3,"[2, 6, 7]",0.9049329607933987,True,0.86836596971319,0.9414999518736072
3,"[1, 12, 13]",0.903533772106569,True,0.8696287610975892,0.9374387831155488
3,"[3, 12, 13]",0.9023969110773593,True,0.8657834329385489,0.9390103892161699
3,"[2, 4, 6]",0.9016410518831748,True,0.8645135823989718,0.9387685213673778
3,"[1, 4, 13]",0.901224554041038,True,0.8712956991962879,0.931153408885788
3,"[3, 4, 13]",0.9004993260551724,True,0.8677374383647847,0.93326121374556
3,"[6, 9, 13]",0.9003165946906602,True,0.8576320706901318,0.9430011186911884
3,"[2, 6, 11]",0.8989820220041693,True,0.8641520205691473,0.9338120234391913
3,"[6, 11, 13]",0.8984272147024632,True,0.8580708321859427,0.9387835972189837
3,"[4, 6, 11]",0.8979577159033887,True,0.8560321197384091,0.9398833120683683
3,"[4, 11, 13]",0.8970829124751949,True,0.8632116298173901,0.9309541951329996
3,"[1, 2, 6]",0.8969749199881806,True,0.8601086465237905,0.9338411934525707
3,"[1, 6, 13]",0.8955939239824315,True,0.8544703414709329,0.9367175064939303
3,"[3, 6, 13]",0.895256795108011,True,0.8549177303963856,0.9355958598196364
3,"[1, 3, 13]",0.8913836489991913,True,0.8544116537491603,0.9283556442492222
3,"[4, 6, 13]",0.8903790536751599,True,0.8456375973607501,0.9351205099895696
3,"[2, 6, 9]",0.8753058762521355,True,0.8301863686675595,0.9204253838367117
3,"[2, 6, 13]",0.865383689459808,True,0.8135063059449693,0.9172610729746468
